scenario_id,model,n_outer_folds,n_repeated_predictions,n_unique_rows,R2_fold_mean,R2_fold_sd,R2_fold_ci_low,R2_fold_ci_high,R2_pooled_repeated,R2_row_mean_prediction,RMSE_fold_mean,RMSE_fold_sd,RMSE_fold_ci_low,RMSE_fold_ci_high,RMSE_pooled_repeated,RMSE_row_mean_prediction,MAE_fold_mean,MAE_fold_sd,MAE_fold_ci_low,MAE_fold_ci_high,MAE_pooled_repeated,MAE_row_mean_prediction,MAPE_pct_fold_mean,MAPE_pct_fold_sd,MAPE_pct_fold_ci_low,MAPE_pct_fold_ci_high,MAPE_pct_pooled_repeated,MAPE_pct_row_mean_prediction,nRMSE_mean_pct_fold_mean,nRMSE_mean_pct_fold_sd,nRMSE_mean_pct_fold_ci_low,nRMSE_mean_pct_fold_ci_high,nRMSE_mean_pct_pooled_repeated,nRMSE_mean_pct_row_mean_prediction,nRMSE_range_pct_fold_mean,nRMSE_range_pct_fold_sd,nRMSE_range_pct_fold_ci_low,nRMSE_range_pct_fold_ci_high,nRMSE_range_pct_pooled_repeated,nRMSE_range_pct_row_mean_prediction,RPD_fold_mean,RPD_fold_sd,RPD_fold_ci_low,RPD_fold_ci_high,RPD_pooled_repeated,RPD_row_mean_prediction,bias_pred_minus_obs_fold_mean,bias_pred_minus_obs_fold_sd,bias_pred_minus_obs_fold_ci_low,bias_pred_minus_obs_fold_ci_high,bias_pred_minus_obs_pooled_repeated,bias_pred_minus_obs_row_mean_prediction
B_BMP_DM_no_DM_VS,LinearRegression,50,1270,127,0.39075743776356814,0.1832760227610378,0.0586608787891613,0.6514780403076312,0.4243816268919268,0.4372305190773004,50.47200533892402,8.339406835840423,35.696481309561385,65.17100737146713,51.124726474633185,50.550905854806935,39.01145739063902,6.355000819541483,27.379958418083785,49.372486550076715,39.003327859584914,38.685848426869484,18.734921184403877,5.257323970563553,11.677160876600711,32.262864512540375,18.714384233405795,18.523927307166513,19.9963684438135,3.329861165328231,14.003868950396223,25.89166653587016,20.216388438078567,19.98948100318124,19.22349739398096,3.443660525387351,12.517020477527783,24.929834960029186,13.403014475236914,13.252579908559344,1.3489826229698196,0.19775529247231513,1.0517692158710623,1.7286537095587649,1.3185716246258887,1.3382933475247822,-0.2882667539640446,10.519096809802832,-19.58983382212167,20.336262567561807,-0.33417038751658296,-0.33417038751658507
B_BMP_DM_no_DM_VS,GradientBoosting_fixed,50,1270,127,0.3615849197008664,0.19107972452272978,-0.011800483226961837,0.6060195193768345,0.3991644436654531,0.43473961466969,51.59635212512394,8.397149358689402,37.93890286428589,68.3412384929851,52.2325809951705,50.66265538408613,39.0047748726424,6.389300780329329,29.86355057414937,51.14855126696009,38.98537042043337,38.05427664269317,19.99105741825196,7.842634101883001,11.878788173893962,38.820730632957954,19.948602901218322,19.54785642972098,20.42821331136374,3.262833800638778,14.259198465041306,26.61332716878101,20.654470338256097,20.033670420855714,19.682110360168767,3.7173222121477707,13.977915418136487,26.298897357969377,13.693453000763025,13.281876506542575,1.3181871327415953,0.19179391844122073,1.0141575026242484,1.6257319462318713,1.2906046831659388,1.3353413970103536,1.1466217214740224,11.022702586248691,-20.64620976935649,17.740933998698907,1.0851513465706526,1.085151346570652
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,50,1270,127,0.36064859687414114,0.19670620711818793,0.0036235268026835396,0.6251831264704855,0.39281085602516397,0.41826695029358596,51.74750128281762,9.23414338563485,36.34400251568596,70.55306603710521,52.50802371316791,51.3955529131486,38.67403568615386,6.8949504488828905,27.33779018961532,52.78990406000001,38.65177095275592,37.747693078740156,19.872075624034373,7.9926900916786305,11.30376672954175,37.51584758028095,19.831615721987486,19.466965183471665,20.504489087533347,3.686749501958208,14.241133427159127,27.601095490042756,20.76338939491332,20.3234820668933,19.680077407726262,3.698649186340315,13.985684578391425,27.00756401315218,13.765663905172454,13.474015161714913,1.3187756155121486,0.19536505418795627,1.0224871858225704,1.6662059564500378,1.2838345243092029,1.3162995080753803,2.248409267692328,11.143497486759367,-19.37153276999997,22.51273220615393,2.1852901496063186,2.1852901496063186
B_BMP_DM_no_DM_VS,Mean_baseline,50,1270,127,-0.05178418831698938,0.07513807780365599,-0.2414258288898826,-6.174728207652972e-06,-0.01740060992403203,-0.015727494609458992,67.35494510837414,9.562263152532077,51.56041457228613,85.39804121700952,67.96881064331646,67.91290029277809,53.57555284145574,7.377283508650707,40.470392883674585,67.12653479842598,53.5537213702102,53.53083518940593,29.92691697873894,13.873288476105662,15.977901985305614,60.847421971707924,29.860002411623128,29.850927771345383,26.749862384081833,4.347787903439078,20.114179347831364,36.16019397297053,26.877090057807557,26.85498127714242,25.461001511418647,2.5125682678744403,20.732939923368438,30.438371163009965,17.818911038458392,17.80425341015884,0.9965344873042835,0.03226650701841692,0.9160293642368633,1.0205628066268608,0.9918021664373499,0.9961574417406209,0.06672103228351176,15.059205452707165,-23.27152586022875,30.614427549019634,-0.022466157782973395,-0.022466157782974693
C_BMP_DM_all_features,GradientBoosting_fixed,50,1270,127,0.5406985995062467,0.15640223729492345,0.17948797327534882,0.768676892108353,0.5716661498060758,0.6002209361753101,43.53723843249155,7.2682485471998435,31.219993323592956,57.35639095701123,44.101653437992056,42.60628783067301,33.38399732628888,5.651089589437497,24.256300949862226,44.27567989010166,33.3642607711161,32.08141846439112,17.912789198756286,8.156597575066211,10.086197283964271,37.94916259270344,17.8683266768849,17.28517203849221,17.240714770618318,2.8864561461465303,12.579108926500394,22.574359362887808,17.43923573080334,16.847919276728913,16.617494482861375,3.2468302561448747,11.355336665856935,23.68420542932656,11.561824192928952,11.169794577071485,1.5685938935651305,0.2634112608503449,1.1266832192897773,2.123717396885829,1.528550709351375,1.5878393650651694,1.149797268702323,10.026980520030081,-18.132990215432624,18.38940823815328,1.0825250305403538,1.0825250305403518
C_BMP_DM_all_features,RF_fixed_selected_params,50,1270,127,0.5384782406329603,0.14076785951401796,0.2658898745893183,0.7507557286280971,0.5569737399231527,0.5762273404920303,44.09156695903441,8.50645444609505,30.595499870143538,60.20178020478758,44.85164833765431,43.86621274979634,33.559344144,6.6297092828853454,22.899130453846144,46.41444793999999,33.54086664566928,32.727296692913384,18.16795059328754,9.035473008702082,10.002191259559185,39.0201133867842,18.123068834436243,17.80317691391364,17.468298852640988,3.42284348092813,11.907128933409375,24.152865052051716,17.735808236197045,17.34613478464855,16.67351296998784,2.8256322597903143,12.272553153507904,21.922878953052344,11.758445147009063,11.500100342855884,1.5518044117371141,0.23338786287862598,1.1914934644516402,2.0445311975232823,1.502990773911361,1.5422334588744222,1.7178290695384695,9.627215957208136,-16.06508205615384,17.188567007692292,1.6456699527559138,1.6456699527559153
C_BMP_DM_all_features,RF_nested_gridsearch,50,1270,127,0.530027372998984,0.14160367155686573,0.24303353751585918,0.7306516715498363,0.5485209660160713,0.5659397610590922,44.517447648266106,8.555410113684712,30.214720530344035,60.402343533385064,45.2775029140093,44.39547185285789,33.56918703187805,6.587986069055052,22.984856608327586,45.73873300156154,33.54684620220166,32.76215525302601,18.35053198733146,9.373490763930947,9.87630028864199,39.226564937974736,18.302125970327502,17.995130094392646,17.635904600273644,3.4342188689083053,11.944010040680437,23.891270308142026,17.90420505956191,17.55542113881986,16.812294864962105,2.744726249875749,12.89596912865508,22.305518049461856,11.87008848370376,11.638852526165941,1.5367805942101898,0.22806798743349666,1.1729403743347682,1.9665907043185733,1.4888544930191692,1.5238477753105513,1.6083838848447671,10.276988556157706,-18.87825501949237,18.351328540416404,1.5394878689188929,1.5394878689188944
C_BMP_DM_all_features,ExtraTrees_fixed,50,1270,127,0.5222974464084037,0.16057392380514318,0.1736201973955767,0.7297487436931576,0.5467947745250733,0.5669447218233303,44.63303634856726,8.360233445133776,30.98766527276372,62.76333328017435,45.3639776665452,44.34404862002507,33.44587830861539,6.350775175741211,23.223227519999945,46.49221795999999,33.4259747480315,32.50979986614173,17.724595064767414,7.791925127093332,10.106553600188104,35.89643611763339,17.686173572703996,17.334675319111287,17.66794003101951,3.2470867613749217,12.157539740616409,23.923776861505676,17.938400004120098,17.535086711207697,16.94648180438389,3.1480301032326885,12.156553806272754,22.963620112349194,11.892758969003205,11.625371254351926,1.53383802343551,0.2469773458047844,1.1227282300008135,1.9623856994429696,1.4860163749689357,1.5256148935911356,1.6867380433846366,9.557592013062594,-17.776438729999988,19.30713552884625,1.6333641811023831,1.6333641811023851
C_BMP_DM_all_features,Ridge_alpha_1,50,1270,127,0.42542794124603633,0.16827017895772536,0.10052874335779675,0.649830892036057,0.4606020597402455,0.4739718276649536,48.97406273550815,7.337718711200578,37.07247581707755,63.393962862064896,49.49009819333236,48.87290741953581,38.79897503023081,6.052849252132757,29.663983754901178,51.216171354627534,38.78865135169517,38.390045566532464,18.32710630937371,4.44112852900881,12.98143052633271,29.721503978605558,18.308875243345724,18.005626127007073,19.395340566587468,2.906030340263047,15.16366206429517,24.73382055641488,19.570002969335903,19.325945557514633,18.69411654786533,3.2439809265311323,12.22129073964518,24.57735562319666,12.97447533133015,12.812670712594787,1.3830576059658974,0.1817115700672462,1.0761475642718192,1.7256036062740785,1.3621232550977929,1.3842422026604744,-0.549233926063706,10.68400083827197,-19.132754181153555,20.494914880005883,-0.5967217104879691,-0.5967217104879674
C_BMP_DM_all_features,LinearRegression,50,1270,127,0.40080377212596274,0.17237346308228668,0.10014453678381395,0.6419443443388004,0.43617373974788964,0.4581647943986261,50.043962847743295,7.682844710843024,38.22196184620144,64.28678584872573,50.59834632457592,49.60178248368635,39.58740211358091,6.347704367205363,30.48718968325336,51.82217494880079,39.576388204592945,38.71957776604226,19.287651842332025,5.664145291262604,13.450860510737181,33.576868921009236,19.26675749239492,17.60790314754669,19.83149973959232,3.1484236858254966,15.686004101886644,25.054527390077574,20.0082405160563,19.614166589406278,19.0926518601402,3.3434836550807225,12.672706719692554,24.93311590377322,13.26501704704147,13.00375482607745,1.3545108152021335,0.18000880863501847,1.075724866171955,1.7061579911327034,1.332288869952041,1.3639014089683148,-1.0437104424814516,10.746185505193857,-19.616448362528583,21.271307767038223,-1.0877447342140762,-1.0877447342140785
C_BMP_DM_all_features,Mean_baseline,50,1270,127,-0.05178418831698938,0.07513807780365599,-0.2414258288898826,-6.174728207652972e-06,-0.01740060992403203,-0.015727494609458992,67.35494510837414,9.562263152532077,51.56041457228613,85.39804121700952,67.96881064331646,67.91290029277809,53.57555284145574,7.377283508650707,40.470392883674585,67.12653479842598,53.5537213702102,53.53083518940593,29.92691697873894,13.873288476105662,15.977901985305614,60.847421971707924,29.860002411623128,29.850927771345383,26.749862384081833,4.347787903439078,20.114179347831364,36.16019397297053,26.877090057807557,26.85498127714242,25.461001511418647,2.5125682678744403,20.732939923368438,30.438371163009965,17.818911038458392,17.80425341015884,0.9965344873042835,0.03226650701841692,0.9160293642368633,1.0205628066268608,0.9918021664373499,0.9961574417406209,0.06672103228351176,15.059205452707165,-23.27152586022875,30.614427549019634,-0.022466157782973395,-0.022466157782974693
D1_BMP_DM_no_DM,GradientBoosting_fixed,50,1270,127,0.5390534818173601,0.15342999432064952,0.182111634340953,0.7380989029286061,0.5688048122711435,0.5973984200967575,43.676006399330966,7.3515478118198425,31.470244012864715,58.465089787856336,44.24871124751976,42.756427532979245,33.39881145958079,5.7902390338668575,24.950608477822996,44.461394181818704,33.377266040106655,31.99937984217768,17.713969147856297,7.691371596653803,10.255467755246274,37.27135237723315,17.67059058116204,17.042832045834864,17.289523035453204,2.8684255691817118,12.459747601765462,23.089631794743973,17.497387196938618,16.90728942403535,16.654205719201382,3.1558852993529176,11.817582507121177,22.43662177553465,11.600377317526585,11.209155660094915,1.5623613837862464,0.25207406806222404,1.1288826634980818,1.9941099166317067,1.523470667182196,1.5822636483054582,1.0600447534373738,9.810609379922983,-18.513691397836585,17.94208117800628,0.9919847253960014,0.9919847253959996
D1_BMP_DM_no_DM,RF_nested_gridsearch,50,1270,127,0.5034935689113543,0.16498796559563345,0.19711063680326915,0.7381971890171999,0.525268580579074,0.5458495900340792,45.59672443736843,9.0085237682505,29.071736923433352,61.611653656952456,46.428821650955015,45.41125756674819,34.220765313375544,7.052473733702753,22.761111332680972,46.553152990279095,34.201507735098126,33.405106807287844,18.546726178012815,9.359800643594495,9.200362830679143,41.36408376154395,18.500825205343833,18.1791229332854,18.06193741570482,3.5970977719143655,11.311201524411382,25.704055701771562,18.3594741320269,17.957096022538728,17.284244361296565,3.342495459296528,12.310466648472538,23.26722453180552,12.171921720983796,11.905154012077377,1.5057898761713908,0.24636100783106496,1.1388770239275623,1.9947166688776314,1.4519346227005665,1.4897614521553562,1.5727444633734677,10.690167027271523,-19.375535633840563,17.794193424650945,1.4976204348185638,1.4976204348185662
D1_BMP_DM_no_DM,RF_fixed_selected_params,50,1270,127,0.4973926937241663,0.14997101913748637,0.1376165449740387,0.7066058393558735,0.5192381588187676,0.5413716773048581,45.99119401902381,8.518602111100325,31.49905057561064,61.484607028674766,46.722779263415354,45.63458539943828,34.632174548923075,6.651167353776386,23.76532391615386,45.88394491153846,34.61078713385827,33.677132425196845,18.64776790046133,9.172529964582175,10.04364140648389,39.76315776668002,18.60042817611687,18.20307272040701,18.224153759450996,3.4316801562368093,12.400364770301811,24.56469830305091,18.475714583323537,18.04540714958089,17.43494128565732,3.092925544218815,12.81323925578932,24.38734335239635,12.2489865466874,11.96370231894712,1.4849145850866463,0.21526431207815885,1.0990675218635786,1.884332736240193,1.442799737279233,1.482470815165386,1.7272161575384721,10.60892706283948,-17.317000199999985,18.31071995153848,1.652405275590562,1.6524052755905614
D1_BMP_DM_no_DM,ExtraTrees_fixed,50,1270,127,0.47802505630639563,0.17760124764659774,0.09959679325421028,0.7254982885668404,0.5030889385312989,0.5249808817963313,46.66489445654199,9.13941525069422,31.01133015778877,66.48833875625931,47.50102770320115,46.44288801753093,34.85132658061539,6.94963631659963,23.808583922307644,50.243916600000034,34.82888276377954,33.798465976377955,18.376287179286617,7.960655325660011,10.488340882267835,37.32530736443853,18.335683334582164,17.90879529767438,18.473300433738608,3.5513304780726163,12.415840017690575,25.31520052111272,18.783459462268656,18.36503643328933,17.71640677163059,3.482496426483413,12.784789986792816,24.973220668745295,12.453014535158989,12.175609402617155,1.4711805742248836,0.24757077815885717,1.0756113234916997,1.9480880007374004,1.4191611614682669,1.456669554901558,2.0265740833846344,9.845311817425655,-17.736483769999978,20.102221064230836,1.969096748031515,1.9690967480315131
